ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
404150,"Plateau - Mont-Royal","PMR","H","PMR-H-1000064",2017-08-01,,"Ouverte",,"Asphalté ou bétonnée",104.348,"0",,2019-11-13
403051,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000063",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",103.72,,,2019-11-27
403052,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000027",2012-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",103.724,,,2019-12-06
403104,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000044",2013-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",103.872,,,2019-12-02
406354,"Verdun","VRD","I","VRD-I-1020151",2015-06-06,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",492.706,,,2020-11-26
402474,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000052",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1153.021,,,2019-11-26
401656,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000039",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",181.228,"3.28",,2019-11-11
402699,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000096",2017-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",124.205,,,2019-11-28
406356,"Verdun","VRD","T","VRD-T-1020133",2013-10-05,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",501.888,,,2020-11-26
403110,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000069",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",104.387,,,2019-11-27
403114,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000072",2015-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",104.509,,,2019-11-27
402884,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000032",2013-07-01,,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",712.47,,,2019-12-02
401513,"Mercier - Hochelaga-Maisonneuve","MHM","C","MHM-C-1000016",2013-07-01,,"Partiellement fermée","Mobilier","Mixte",180.629,"2.2",,2019-11-11
402470,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000105",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1141.453,,,2019-11-29
406333,"Sud-Ouest","SO","H","SO-H-1004019",2020-07-01,,"Ouverte",,"Asphalté ou bétonnée",746.212,"0",,2020-12-18
403117,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109",2018-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",104.751,,,2019-11-29
403397,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000026",2012-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",81.569,,,2019-12-06
406337,"Sud-Ouest","SO","A","SO-A-1004003",2015-07-01,,"Ouverte","Marquage au sol","Gazonnée",774.054,"734.5",,2019-11-04
405985,"Verdun","VRD","H","VRD-H-1020092",2009-10-03,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",137.99,,,2020-11-26
404922,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200008",2016-07-01,2020-07-01,"Ouverte",,"Asphalté ou bétonnée",94.269,,,2020-11-24
403398,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000110",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",81.611,,,2019-11-29
403400,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000042",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",82.313,,,2019-12-02
403401,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000014",2011-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",82.392,,,2019-11-29
403402,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000044",2013-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",82.865,,,2019-12-02
403403,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000009",2010-07-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",82.992,,,2019-11-29
403404,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000003",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",83.03,,,2019-10-21
403984,"Montreal-Nord","MTN","F","MTN-F-1019641",2019-08-01,,"Partiellement fermée","Plates-bandes et mobilier","Gazonnée",146.871,,,2019-11-07
404250,"Plateau - Mont-Royal","PMR","H","PMR-H-1000070",2018-08-01,,"Fermée","Plates-bandes","Végétalisée",182.642,"73.99",,2019-11-13
404251,"Plateau - Mont-Royal","PMR","H","PMR-H-1000084",2021-08-01,,"Ouverte",,"Asphalté ou bétonnée",183.174,,,2020-11-30
404110,"Plateau - Mont-Royal","PMR","A","PMR-A-1000049",2013-08-01,,"Ouverte","Plates-bandes","Mixte",167.429,,,2019-11-14
404253,"Plateau - Mont-Royal","PMR","L","PMR-L-1000063",2016-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",183.411,"22.9",,2019-11-13
404259,"Plateau - Mont-Royal","PMR","A","PMR-A-1000023",2001-08-01,2016-08-01,"Ouverte","Plates-bandes","Asphalté ou bétonnée",186.761,"26.69",,2019-11-14
404112,"Plateau - Mont-Royal","PMR","H","PMR-H-1000044",2012-08-01,,"Ouverte","Marquage au sol","Asphalté ou bétonnée",168.876,,,2019-11-14
404114,"Plateau - Mont-Royal","PMR","H","PMR-H-1000048",2013-08-01,,"Ouverte","Plates-bandes","Mixte",171.747,,,2019-11-14
404168,"Plateau - Mont-Royal","PMR","H","PMR-H-1000038",2011-08-01,,"Ouverte",,"Asphalté ou bétonnée",174.74,,,2019-11-14
403787,"Plateau - Mont-Royal","PMR","A","PMR-A-1000082",2020-09-12,,"Ouverte","Plates-bandes","Mixte",85.8,"41.81",,2020-11-25
403789,"Plateau - Mont-Royal","PMR","H","PMR-H-1000085",2021-08-01,,"Fermée","Plates-bandes et mobilier","Végétalisée",86.349,,"60",2020-11-30
406121,"Sud-Ouest","SO","A","SO-A-1004012",2016-07-01,,"Ouverte","Plates-bandes","Mixte",467.76,"11.9",,2019-11-04
405105,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300014",2019-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",902.348,"13.2",,2019-10-28
403794,"Plateau - Mont-Royal","PMR","H","PMR-H-1000011",1999-08-01,2017-08-01,"Fermée","Plates-bandes","Végétalisée",87.5,,,2019-11-14
403795,"Plateau - Mont-Royal","PMR","J","PMR-J-1000016",2000-08-01,2008-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",87.613,,,2019-11-15
405106,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300021",2018-07-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",904.578,"149",,2019-10-31
405107,"Villeray - St-Michel - Parc-Extension","VSMPE","J","VSMPE-J-1100012",2016-07-01,2019-07-01,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",907.465,,,2019-10-21
405112,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300015",2018-07-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",912.408,"10.7",,2019-10-28
403299,"Plateau - Mont-Royal","PMR","L","PMR-L-1000079",2021-08-01,,"Fermée","Plates-bandes","Végétalisée",130.646,,,2019-11-28
403723,"Plateau - Mont-Royal","PMR","T","PMR-T-1000014",2000-08-01,,"Ouverte",,"Asphalté ou bétonnée",130.699,,,2019-11-15
407120,"Plateau - Mont-Royal","PMR","T","PMR-T-1000037",2010-08-01,2012-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",131.243,,,2019-11-14
403726,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020",2001-08-01,2021-08-01,"Ouverte",,"Asphalté ou bétonnée",131.542,,,2020-12-06
401743,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000006",2012-07-01,2013-07-01,"Ouverte","Mobilier","Asphalté ou bétonnée",189.372,"0.74",,2019-11-08
401750,"Mercier - Hochelaga-Maisonneuve","MHM","Z","MHM-Z-1000032",2016-07-01,,"Ouverte",,"Asphalté ou bétonnée",190.537,"0",,2019-11-12
401348,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000028",2015-07-01,,"Ouverte",,"Asphalté ou bétonnée",164.65,"0",,2019-11-12
401350,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000055",2020-09-24,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",164.841,"4.26",,2020-11-13
401352,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000055",2020-09-24,,"Ouverte",,"Gazonnée",165.076,"82.538",,2020-11-13
405259,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100003",2014-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",982.254,,,2019-10-21
405115,"Villeray - St-Michel - Parc-Extension","VSMPE","U","VSMPE-U-1200015",2019-07-01,,"Fermeture saisonnière","Mobilier","Gazonnée",916.547,"14.6",,2019-10-24
405174,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1400002",2016-07-01,,,,"Asphalté ou bétonnée",923.116,,,2019-10-31
400232,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000005",2018-05-14,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",113.93,"33.3",,2019-07-18
400234,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000001",2016-07-31,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",115.844,"85.7",,2019-07-18
402815,"Rosemont - La Petite-Patrie","RPP",,"RPP--1000116",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",697.145,,,2019-12-02
402816,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000097",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",698.216,,,2019-11-28
402817,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000058",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",701.121,,,2019-11-26
403760,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000033",2016-07-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",965.105,"20.9",,2019-11-12
406287,"Verdun","VRD","T","VRD-T-1020211",,,"Ouverte","Plates-bandes","Mixte",350.511,,,2020-11-26
402539,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000053",2014-07-01,,"Ouverte","Plates-bandes et marquage au sol","Asphalté ou bétonnée",1211.913,,,2019-11-26
406683,"Sud-Ouest","SO","T","SO-T-1004023",2021-09-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",117.288,,,2020-12-18
402882,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",706.268,,,2019-11-29
402883,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000043",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",708.703,,,2019-12-02
403766,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000029",2015-07-01,,"Partiellement fermée","Plates-bandes et marquage au sol","Asphalté ou bétonnée",1012.897,"19.2",,2019-11-12
402540,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000038",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1224.629,,,2019-12-02
402541,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000073",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1229.315,,,2019-11-27
402703,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000100",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",124.438,,,2019-11-29
402308,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000022",2012-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",148.826,,,2019-12-03
402310,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000017",2011-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",149.065,,,2019-12-03
402311,"Rosemont - La Petite-Patrie","RPP","F","RPP-F-1000092",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",149.15,,,2019-11-28
403820,"Plateau - Mont-Royal","PMR","I","PMR-I-1000036",2009-08-01,2012-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",829.68,,,2019-11-14
403823,"Plateau - Mont-Royal","PMR","A","PMR-A-1000082",2020-09-12,,"Ouverte","Plates-bandes et mobilier","Mixte",854.621,"41.69",,2020-11-25
402561,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000115",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",120.984,,,2019-12-02
402620,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000129",2022-09-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",121.563,"0",,2022-10-17
402314,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000025",2012-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",149.278,,,2019-12-06
402317,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000106",2019-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",149.62,,,2019-11-29
402318,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000025",2012-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",149.805,,,2019-12-06
403019,"Rosemont - La Petite-Patrie","RPP","C","RPP-C-1000126",2022-09-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",213.952,"0",,2022-10-17
402377,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000087",2016-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",151.345,,,2019-11-27
402173,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000013",2013-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",454.344,"14.75",,2019-11-11
403851,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000012",2012-07-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1289.866,"19.2",,2019-11-12
400738,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000030",2012-07-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",114.676,"20190202",,2019-11-08
404105,"Plateau - Mont-Royal","PMR","H","PMR-H-1000038",2011-08-01,,"Ouverte",,"Asphalté ou bétonnée",164.529,,,2019-11-14
404107,"Plateau - Mont-Royal","PMR","A","PMR-A-1000049",2013-08-01,,"Fermée","Plates-bandes","Végétalisée",166.702,,,2019-11-14
400769,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000030",2012-07-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",120.076,"-",,2019-11-08
403456,"Plateau - Mont-Royal","PMR","H","PMR-H-1000018",2000-08-01,2017-08-01,"Ouverte","Plates-bandes","Asphalté ou bétonnée",481.509,,,2019-11-14
403457,"Plateau - Mont-Royal","PMR","H","PMR-H-1000062",2016-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",488.317,"58.83",,2019-11-13
403666,"Plateau - Mont-Royal","PMR","C","PMR-C-1000090",2022-11-01,,"Partiellement fermée","Plates-bandes","Mixte",422.098,"74.17",,2022-11-17
403667,"Plateau - Mont-Royal","PMR","H","PMR-H-1000081",2020-08-29,,"Partiellement fermée","Plates-bandes","Mixte",424.905,"171.93",,2020-11-25
403499,"Outremont","OUT","H","OUT-H-1000002",2017-08-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",451.351,,,2019-11-12
403458,"Plateau - Mont-Royal","PMR","L","PMR-L-1000009",1999-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",499.546,,,2019-11-15
403462,"Plateau - Mont-Royal","PMR","A","PMR-A-1000061",2016-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",512.632,"109.71",,2019-11-13
400344,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000005",2018-05-14,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",809.409,"33.3",,2019-07-18
401435,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000054",2020-09-28,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",160.787,"7.68",,2020-11-13
403702,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000028",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",955.65,"8.55",,2019-11-12
404316,"Plateau - Mont-Royal","PMR","H","PMR-H-1000064",2017-08-01,,"Ouverte",,"Asphalté ou bétonnée",115.728,"0",,2019-11-13
401938,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000053",2020-09-30,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",424.961,"8.61",,2020-11-13
401439,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000021",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",161.137,"2.2",,2019-11-11
401440,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000021",2014-07-01,,"Fermée","Mobilier","Asphalté ou bétonnée",161.149,"31.32",,2019-11-11
403842,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000046",2019-10-15,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1165.975,"57.3",,2019-11-15
404319,"Plateau - Mont-Royal","PMR","H","PMR-H-1000018",2000-08-01,2017-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",116.505,,,2019-11-14
400217,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000008",2018-05-27,,"Ouverte","Mobilier","Asphalté ou bétonnée",102.366,"19.65",,2019-07-18
401769,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000002",2010-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",220.669,,,2019-11-11
400224,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000002",2016-07-13,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",107.077,"34.59",,2019-07-18
400500,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","C","CDNNDG-C-1000004",2017-09-10,,"Ouverte","Mobilier","Asphalté ou bétonnée",1505.916,"118.96",,2019-07-18
404230,"Plateau - Mont-Royal","PMR","T","PMR-T-1000051",2014-08-01,,"Fermée","Plates-bandes","Végétalisée",110.144,"63",,2019-11-14
401178,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000048",2019-10-10,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",149.406,"8.23",,2019-11-18
401105,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000048",2019-10-10,,"Ouverte","Mobilier","Asphalté ou bétonnée",139.327,"2.94",,2019-11-18
404231,"Plateau - Mont-Royal","PMR","H","PMR-H-1000022",2001-08-01,,"Fermée","Mobilier","Asphalté ou bétonnée",110.368,,,2019-11-14
404233,"Plateau - Mont-Royal","PMR","H","PMR-H-1000018",2000-08-01,2017-08-01,"Ouverte",,"Asphalté ou bétonnée",110.833,"0",,2019-11-14
404095,"Plateau - Mont-Royal","PMR","T","PMR-T-1000087",2021-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",160.919,,,2020-12-01
404097,"Plateau - Mont-Royal","PMR","H","PMR-H-1000086",2021-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",161.77,,,2020-12-01
401944,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000051",2020-09-23,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",432.168,"67.04",,2020-11-13
404175,"Plateau - Mont-Royal","PMR","H","PMR-H-1000052",2015-08-01,,"Ouverte",,"Asphalté ou bétonnée",179.032,"0",,2019-11-14
404178,"Plateau - Mont-Royal","PMR","A","PMR-A-1000029",2006-08-01,2019-09-07,"Partiellement fermée","Plates-bandes","Asphalté ou bétonnée",179.234,"0",,2019-11-14
404179,"Plateau - Mont-Royal","PMR","H","PMR-H-1000086",2021-08-01,,"Fermée","Plates-bandes et mobilier","Végétalisée",179.359,,,2020-12-01
404180,"Plateau - Mont-Royal","PMR","H","PMR-H-1000070",2018-08-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",179.654,"12.01",,2019-11-13
404182,"Plateau - Mont-Royal","PMR","H","PMR-H-1000038",2011-08-01,,"Ouverte",,"Asphalté ou bétonnée",180.845,,,2019-11-14
404183,"Plateau - Mont-Royal","PMR","H","PMR-H-1000069",2018-08-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",180.885,"46.03",,2019-10-21
404185,"Plateau - Mont-Royal","PMR","I","PMR-I-1000045",2012-08-01,,"Ouverte",,"Asphalté ou bétonnée",181.197,,,2019-11-14
401833,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000005",2012-07-01,2014-07-01,"Ouverte","Plates-bandes et mobilier","Mixte",228.255,"4.07",,2019-11-08
401223,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000040",2018-07-01,,"Ouverte","Plates-bandes et marquage au sol","Asphalté ou bétonnée",149.628,"2.5",,2019-11-11
400501,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","I","CDNNDG-I-1000006",2018-05-19,,"Ouverte","Mobilier","Pavé uni",1558.318,"51.68",,2019-07-18
403374,"Plateau - Mont-Royal","PMR","H","PMR-H-1000047",2012-08-01,2017-08-01,"Partiellement fermée",,"Asphalté ou bétonnée",426.787,,,2019-11-13
403375,"Plateau - Mont-Royal","PMR","I","PMR-I-1000076",2019-08-24,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",429.599,"62.54",,2019-11-13
403379,"Plateau - Mont-Royal","PMR","H","PMR-H-1000038",2011-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",434.816,,,2019-11-14
400864,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000005",2012-07-01,2014-07-01,"Ouverte","Plates-bandes et mobilier","Mixte",113.234,"4.07",,2019-11-08
400908,"Mercier - Hochelaga-Maisonneuve","MHM","C","MHM-C-1000058",2021-12-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",136.616,"2.81",,2023-01-16
404161,"Plateau - Mont-Royal","PMR","H","PMR-H-1000056",2015-08-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",107.153,"7.53",,2019-11-13
400288,"Ahuntsic - Cartierville","AC","I","AC-I-1000006",2020-10-03,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1109.462,"18.55",,2020-11-18
400989,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000005",2012-07-01,2014-07-01,"Ouverte","Plates-bandes et mobilier","Mixte",120.392,"4.07",,2019-11-08
400992,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000030",2012-07-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",120.601,"20190202",,2019-11-08
401330,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000020",2014-07-01,,"Ouverte",,"Mixte",162.641,,,2019-11-11
401918,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000019",2013-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",413.019,"19.54",,2019-11-11
400995,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000007",2012-07-01,2013-07-01,"Ouverte","Mobilier","Asphalté ou bétonnée",121.157,"3.3",,2019-11-08
404308,"Plateau - Mont-Royal","PMR","T","PMR-T-1000068",2018-08-01,,"Fermée","Plates-bandes","Végétalisée",114.101,"100.66",,2019-11-13
