NUMR_ECHN_UNIQ,NUMR_ECHN_ROCH_GEOLG,NUMR_AFLR_GEOFC,IDNT_CORPS_GEOLG,NUMR_AFLR_GEOLG,DATE_OBSR,CODE_TYPE_ROCH,ESTN,NORD,FUS,NUMR_FEUILT_SNRC,VAL_DENSI,COM_MESUR_DENSI,VAL_SUSCE_MAGNE,NB_MESUR_SUSCE,CODE_MESR_STAT_SUSCE,COM_MESUR_SUSCE,URL_AFLR_GEOFC,URL_ECHN_ROCH,Coord_X,Coord_Y
,,458097,A,4114,20210701,,522707,5762806,18,33B02,2.71,,0.2611,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458097,,-74.669124,52.015429
2021079145,21MK3117-A1,458102,A,3117,20210701,I1C,525745,5764687,18,33B02,2.64,,2.205,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458102,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079145,-74.624715,52.032208
2021079196,21MK3118-A1,458103,A,3118,20210701,M16,525379,5764758,18,33B02,3.02,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458103,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079196,-74.6300449999999,52.0328640000001
2021079286,21WM2115-A1,458106,A,2115,20210701,I3Q,520604,5768124,18,33B02,2.98,,0.6134,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458106,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079286,-74.699447,52.0633240000001
,,458109,A,2118,20210701,,521389,5767486,18,33B02,2.99,,0.7199,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458109,,-74.688036,52.057559
2021079274,21WM2121-A1,458112,A,2121,20210701,I1D,522576,5766130,18,33B02,2.72,,0.227,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458112,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079274,-74.670813,52.0453200000001
,,458113,A,2122,20210701,,523370,5765465,18,33B02,2.71,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458113,,-74.659281,52.0393080000001
,,458162,A,2141,20210705,,524773,5770099,18,33B02,2.6,,0.0296,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458162,,-74.638491,52.0809100000001
2021079223,21WM2142-A1,458163,A,2142,20210705,I1C,524824,5769757,18,33B02,2.62,,3.2167,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458163,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079223,-74.637771,52.0778330000001
,,443328,A,2062,20210628,,463298,5527337,18,32G13,2.73,,0.2954,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443328,,-75.5110309999999,49.897297
,,443328,D,2062,20210628,,463298,5527337,18,32G13,2.61,,10.0867,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443328,,-75.5110309999999,49.897297
2021080348,21YD2062-F1,443328,F,2062,20210628,S2,463298,5527337,18,32G13,2.6,,1.3677,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443328,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080348,-75.5110309999999,49.897297
2021080368,21YD2063-A1,443329,A,2063,20210628,I1B,462809,5527297,18,32G13,2.66,,12.75,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443329,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080368,-75.517836,49.8969070000001
2021080371,21YD2064-C1,443330,C,2064,20210629,M4,463689,5526896,18,32G13,2.65,,16,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443330,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080371,-75.505546,49.893354
,,443330,A,2064,20210629,,463689,5526896,18,32G13,2.68,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443330,,-75.505546,49.893354
,,443331,A,2065,20210629,,463261,5526536,18,32G13,2.75,,0.3725,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443331,,-75.51147,49.890091
,,443333,A,2067,20210629,,463140,5526383,18,32G13,2.64,,3.04,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443333,,-75.51314,49.8887070000001
,,443334,A,2068,20210629,,462998,5526127,18,32G13,2.72,,1.0825,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443334,,-75.515092,49.886396
,,443334,D,2068,20210629,,462998,5526127,18,32G13,2.66,,9.9183,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443334,,-75.515092,49.886396
2021080372,21YD2069-A1,443335,A,2069,20210629,I2C,462896,5525704,18,32G13,2.64,,4.2183,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443335,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080372,-75.516472,49.8825850000001
,,443336,A,2070,20210629,,464205,5526332,18,32G14,2.62,,3.975,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443336,,-75.4983099999999,49.888313
2021080431,21YD2072-A1,443344,A,2072,20210705,I2D,464291,5526535,18,32G14,2.63,,20.2,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443344,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080431,-75.497131,49.8901440000001
,,443344,B,2072,20210705,,464291,5526535,18,32G14,2.71,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443344,,-75.497131,49.8901440000001
2021080417,21AB1088-A1,443480,A,1088,20210708,I1B,462140,5527410,18,32G13,2.63,,11.65,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443480,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080417,-75.527162,49.897881
,,443480,B,1088,20210708,,462140,5527410,18,32G13,2.63,,2.5417,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443480,,-75.527162,49.897881
,,443481,A,1089,20210708,,462526,5527481,18,32G13,2.64,,8.2567,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443481,,-75.5217939999999,49.8985440000001
2021080404,21AB1090-A1,443482,A,1090,20210708,S2C,463071,5527315,18,32G13,2.72,,0.3877,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443482,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080404,-75.51419,49.8970850000001
,,443483,A,1091,20210710,,451131,5533169,18,32G13,3.09,,167.5,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443483,,-75.68117,49.948877
2021080430,21AB1093-A1,443485,A,1093,20210710,I2E,450929,5533212,18,32G13,2.67,,0.4798,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443485,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080430,-75.6839909999999,49.9492470000001
2021080466,21AB1093-B1,443485,B,1093,20210710,I2D,450929,5533212,18,32G13,2.67,,1.08,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443485,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080466,-75.6839909999999,49.9492470000001
,,443485,C,1093,20210710,,450929,5533212,18,32G13,3.06,,101.7,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443485,,-75.6839909999999,49.9492470000001
2021080529,21AB1094-A1,443486,A,1094,20210710,V3B,451289,5533355,18,32G13,3.12,,50.8333,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443486,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080529,-75.6789909999999,49.950563
,,443486,B,1094,20210710,,451289,5533355,18,32G13,2.67,,1.45,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443486,,-75.6789909999999,49.950563
,,443486,C,1094,20210710,,451289,5533355,18,32G13,2.71,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443486,,-75.6789909999999,49.950563
2021080530,21AB1095-A1,443487,A,1095,20210712,V3B,463956,5536690,18,32G13,2.96,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443487,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080530,-75.502744,49.981456
,,443488,A,1096,20210712,,463841,5536139,18,32G13,2.99,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443488,,-75.504297,49.9764930000001
,,443489,A,1097,20210712,,464012,5536089,18,32G13,2.98,,0.8062,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443489,,-75.501907,49.976054
2021080531,21AB1098-A1,443490,A,1098,20210712,V3B,464179,5535985,18,32G14,2.9,,0.5668,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443490,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080531,-75.499568,49.975129
2021079318,21SG4803-A1,456456,A,4803,20210723,M4,526666,5757503,18,32O15,2.83,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=456456,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079318,-74.6118489999999,51.9675750000001
,,456478,A,4812,20210724,,510308,5759050,18,32O15,2.63,,0.0194,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=456478,,-74.849908,51.9820280000001
2021079382,21SG4818-A2,456485,A,4818,20210727,M4,523342,5756184,18,32O15,2.78,,0.3728,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=456485,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079382,-74.660322,51.9558660000001
2021079287,21WM2145-A1,458166,A,2145,20210705,M16,525204,5768907,18,33B02,3.12,,1.14,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458166,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079287,-74.632289,52.0701740000001
2021079155,21MK3137-A1,458170,A,3137,20210705,I1C,522046,5770588,18,33B02,2.66,,0.4143,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458170,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079155,-74.678253,52.0854220000001
2021079174,21MK3144-A1,458185,A,3144,20210707,I1D,511382,5790439,18,33B07,2.63,,0.5519,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458185,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079174,-74.83322,52.264218
2023079238,23DB1026-A1,480733,A,1026,20230725,V3B,572177,5737369,18,32P13,,,0.6105,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=480733,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2023079238,-73.953681,51.7825310000001
,,458191,A,4142,20210707,,507181,5789232,18,33B07,2.99,,4.6133,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458191,,-74.894803,52.2534370000001
2023079109,23DB1028-A1,480735,A,1028,20230725,I1D,574898,5737008,18,32P13,,,4,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=480735,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2023079109,-73.914321,51.7789290000001
2021079239,21WM2152-A1,458197,A,2152,20210707,I1C,510534,5791202,18,33B07,2.65,,6.1583,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458197,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079239,-74.8456219999999,52.2710940000001
2021079234,21SG4144-A1,458198,A,4144,20210708,T2,501408,5778298,18,33B02,2.68,,0.1911,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458198,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021079234,-74.979419,52.155178
,,458199,A,4145,20210708,,501530,5778709,18,33B02,2.64,,0.0688,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=458199,,-74.977634,52.158873
2021080419,21YD2073-C1,443345,C,2073,20210705,M22,463165,5526357,18,32G13,2.66,,9.5483,6,M1_2,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443345,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080419,-75.5127899999999,49.888475
,,443345,E,2073,20210705,,463165,5526357,18,32G13,2.74,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443345,,-75.5127899999999,49.888475
,,443346,A,2074,20210708,,463528,5527821,18,32G13,2.72,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443346,,-75.507875,49.901664
,,443347,A,2075,20210708,,463603,5528143,18,32G13,2.72,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443347,,-75.506861,49.904565
2021080439,21YD2076-A1,443348,A,2076,20210708,I3A,463725,5528346,18,32G13,2.9,,0.5156,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443348,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=ER&alias_table_crit=ERS&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=2021080439,-75.5051809999999,49.9063980000001
,,443348,B,2076,20210708,,463725,5528346,18,32G13,2.71,,0.2847,3,M1,Seule une face de l'échantillon a été mesurée,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443348,,-75.5051809999999,49.9063980000001
,,443349,A,2077,20210708,,463796,5528477,18,32G13,2.74,,,,,,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&entt=AG&alias_table_crit=F3E12&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=443349,,-75.504204,49.9075800000001
